gene_id,gene_name,GeneGroup,kegg.Alzheimer,kegg.Parkinson,GWAS,raw.pval,corrected.pval,regression coefficient,,,
ENSG00000175662.12,TOM1L2,protein_coding,NA,NA,NA,0.000320466,0.013467062,-0.005975685,,,
ENSG00000175768.8,TOMM5,protein_coding,NA,NA,NA,4.01E-05,0.004200841,-0.007930815,,,
ENSG00000175899.9,A2M,protein_coding,NA,NA,NA,0.001630085,0.032028348,0.007505557,,,
ENSG00000175970.6,UNC119B,protein_coding,NA,NA,NA,0.00147553,0.0302577,-0.005313735,,,
ENSG00000175985.8,PLEKHD1,protein_coding,NA,NA,NA,0.001912968,0.035216001,-0.006383224,,,
ENSG00000176244.6,ACBD7,protein_coding,NA,NA,NA,0.002684783,0.042746444,-0.006704258,,,
ENSG00000176396.8,EID2,protein_coding,NA,NA,NA,2.26E-06,0.001022149,-0.006595148,,,
ENSG00000176407.12,KCMF1,protein_coding,NA,NA,NA,0.000566749,0.017827845,-0.003978769,,,
ENSG00000176435.5,CLEC14A,protein_coding,NA,NA,NA,0.00286644,0.044340745,0.006487715,,,
ENSG00000176438.7,C14orf49,protein_coding,NA,NA,NA,0.000178869,0.009957671,0.006774309,,,
ENSG00000176476.4,CCDC101,protein_coding,NA,NA,NA,0.003556113,0.049986142,0.004033788,,,
ENSG00000176623.7,FAM82B,protein_coding,NA,NA,NA,0.002243629,0.038523361,-0.005540572,,,
ENSG00000176749.3,CDK5R1,protein_coding,1,NA,NA,0.001856565,0.03462229,-0.006354955,,,
ENSG00000176871.4,WSB2,protein_coding,NA,NA,NA,4.73E-08,0.000139368,-0.009559379,,,
ENSG00000176907.3,C8orf4,protein_coding,NA,NA,NA,0.000234807,0.011384364,0.016943546,,,
ENSG00000176978.7,DPP7,protein_coding,NA,NA,NA,3.96E-05,0.004200841,0.006840085,,,
ENSG00000176994.7,SMCR8,protein_coding,NA,NA,NA,0.002343999,0.039472746,-0.00644082,,,
ENSG00000177045.4,SIX5,protein_coding,NA,NA,NA,0.000705329,0.020152256,0.006064817,,,
ENSG00000177106.9,EPS8L2,protein_coding,NA,NA,NA,0.000116978,0.007782497,0.008351376,,,
ENSG00000177189.8,RPS6KA3,protein_coding,NA,NA,NA,2.09E-05,0.003001665,-0.005543267,,,
ENSG00000177595.12,PIDD,protein_coding,NA,NA,NA,8.64E-06,0.00190658,0.008152146,,,
ENSG00000177606.5,JUN,protein_coding,NA,NA,NA,0.000295151,0.013046254,0.018238537,,,
ENSG00000177688.5,SUMO4,protein_coding,NA,NA,NA,0.000577118,0.017996755,0.012692665,,,
ENSG00000177721.3,ANXA2R,protein_coding,NA,NA,NA,4.42E-05,0.004405567,0.007880378,,,
ENSG00000177885.8,GRB2,protein_coding,NA,NA,NA,0.000444342,0.01595154,-0.004303359,,,
ENSG00000177889.5,UBE2N,protein_coding,NA,NA,NA,0.000426736,0.015535123,-0.00466272,,,
ENSG00000177946.4,CENPBD1,protein_coding,NA,NA,NA,0.000587161,0.018200341,-0.007468973,,,
ENSG00000177963.7,RIC8A,protein_coding,NA,NA,NA,0.00073943,0.020760428,-0.004196225,,,
ENSG00000177981.5,ASB8,protein_coding,NA,NA,NA,0.000553604,0.017748921,-0.005541172,,,
ENSG00000178075.14,GRAMD1C,protein_coding,NA,NA,NA,0.003487892,0.04939148,0.006550061,,,
ENSG00000178078.5,STAP2,protein_coding,NA,NA,NA,0.001872215,0.034687543,0.00779017,,,
ENSG00000178127.7,NDUFV2,protein_coding,1,1,NA,0.000409133,0.015201744,-0.003646306,,,
ENSG00000178163.3,ZNF518B,protein_coding,NA,NA,NA,5.59E-06,0.00149182,-0.007811971,,,
ENSG00000178202.8,KDELC2,protein_coding,NA,NA,NA,0.000555757,0.017748921,0.006545733,,,
ENSG00000178343.4,SHISA3,protein_coding,NA,NA,NA,1.31E-07,0.000223466,0.013779152,,,
ENSG00000178498.11,DTX3,protein_coding,NA,NA,NA,0.002427127,0.040224502,0.00641301,,,
ENSG00000178502.4,KLHL11,protein_coding,NA,NA,NA,0.001437429,0.029816067,-0.005940325,,,
ENSG00000178573.6,MAF,protein_coding,NA,NA,NA,0.001495625,0.030534505,0.007173567,,,
ENSG00000178685.8,PARP10,protein_coding,NA,NA,NA,0.000457646,0.016108887,0.007685931,,,
ENSG00000178741.7,COX5A,protein_coding,1,1,NA,7.24E-05,0.005778725,-0.005096148,,,
ENSG00000178776.4,C5orf46,protein_coding,NA,NA,NA,0.001071483,0.025496134,0.006230143,,,
ENSG00000178878.7,APOLD1,protein_coding,NA,NA,NA,0.003149628,0.046723879,0.010831203,,,
ENSG00000179010.10,MRFAP1,protein_coding,NA,NA,NA,0.001846979,0.034570842,-0.002349073,,,
ENSG00000179094.8,PER1,protein_coding,NA,NA,NA,5.22E-05,0.004909486,0.013314317,,,
ENSG00000179119.9,SPTY2D1,protein_coding,NA,NA,NA,0.000629161,0.018927399,-0.004950271,,,
ENSG00000179256.2,C12orf69,protein_coding,NA,NA,NA,0.000789486,0.0215665,0.006424581,,,
ENSG00000179335.14,CLK3,protein_coding,NA,NA,NA,7.97E-07,0.000557371,0.006537027,,,
ENSG00000179456.8,ZNF238,protein_coding,NA,NA,NA,0.002272146,0.038750043,-0.004939551,,,
ENSG00000179526.12,SHARPIN,protein_coding,NA,NA,NA,0.000678,0.019716083,0.004048158,,,
ENSG00000179528.10,LBX2,protein_coding,NA,NA,NA,0.00209171,0.037155369,0.005506275,,,
ENSG00000179532.7,DNHD1,protein_coding,NA,NA,NA,0.000422509,0.015503145,0.006255363,,,
ENSG00000179562.2,GCC1,protein_coding,NA,NA,NA,0.00146802,0.030175594,-0.005099765,,,
ENSG00000179840.5,C1orf200,protein_coding,NA,NA,NA,0.001088281,0.025775066,-0.003866285,,,
ENSG00000179918.14,SEPHS2,protein_coding,NA,NA,NA,4.64E-07,0.000447889,-0.00861466,,,
ENSG00000180096.7,1-Sep,protein_coding,NA,NA,NA,0.00011683,0.007782497,0.008765429,,,
ENSG00000180329.8,CCDC43,protein_coding,NA,NA,NA,0.000145475,0.008909993,-0.006164206,,,
ENSG00000180347.8,CCDC129,protein_coding,NA,NA,NA,0.001698064,0.032866412,0.003296547,,,
ENSG00000180398.7,MCFD2,protein_coding,NA,NA,NA,0.003526385,0.049719266,-0.004736077,,,
ENSG00000180432.4,CYP8B1,protein_coding,NA,NA,NA,0.000131805,0.008389922,0.005502296,,,
ENSG00000180448.4,HMHA1,protein_coding,NA,NA,NA,1.61E-05,0.002710546,0.009638067,,,
ENSG00000180530.5,NRIP1,protein_coding,NA,NA,NA,0.00053397,0.017418358,-0.005601403,,,
ENSG00000180543.3,TSPYL5,protein_coding,NA,NA,NA,0.00319596,0.047067781,-0.005477807,,,
ENSG00000180574.3,EIF2S3L,protein_coding,NA,NA,NA,0.001601867,0.031724012,-0.005493509,,,
ENSG00000180644.5,PRF1,protein_coding,NA,NA,NA,4.33E-05,0.004354273,0.016164552,,,
ENSG00000180720.6,CHRM4,protein_coding,NA,NA,NA,0.003471518,0.049346626,-0.007599995,,,
ENSG00000180901.5,KCTD2,protein_coding,NA,NA,NA,2.72E-06,0.001087303,-0.006441576,,,
ENSG00000180921.6,FAM83H,protein_coding,NA,NA,NA,0.000596023,0.018356609,-0.006601435,,,
ENSG00000181036.9,FCRL6,protein_coding,NA,NA,NA,2.19E-05,0.003068266,0.013292751,,,
ENSG00000181104.6,F2R,protein_coding,NA,NA,NA,2.78E-05,0.003399419,0.0100417,,,
ENSG00000181513.9,ACBD4,protein_coding,NA,NA,NA,3.47E-05,0.003844559,0.007587434,,,
ENSG00000181610.7,MRPS23,protein_coding,NA,NA,NA,8.63E-06,0.00190658,-0.007282605,,,
ENSG00000181722.11,ZBTB20,protein_coding,NA,NA,NA,0.000355347,0.014232013,0.006962446,,,
ENSG00000181751.5,C5orf30,protein_coding,NA,NA,NA,0.000316243,0.013438738,-0.009288287,,,
ENSG00000181778.4,C9orf71,protein_coding,NA,NA,NA,0.000640933,0.019091474,-0.008941184,,,
ENSG00000181847.7,TIGIT,protein_coding,NA,NA,NA,0.001145432,0.026451895,0.007348965,,,
ENSG00000181852.11,RNF41,protein_coding,NA,NA,NA,3.56E-05,0.003907102,-0.005245286,,,
ENSG00000181877.3,AC092535.1,protein_coding,NA,NA,NA,0.002079336,0.036996421,0.009039837,,,
ENSG00000181915.3,ADO,protein_coding,NA,NA,NA,0.002097923,0.037215427,-0.004698745,,,
ENSG00000181929.6,PRKAG1,protein_coding,NA,NA,NA,0.000426157,0.015535123,-0.004303708,,,
ENSG00000181991.11,MRPS11,protein_coding,NA,NA,NA,0.000511451,0.017047968,-0.004560518,,,
ENSG00000182103.3,FAM181B,protein_coding,NA,NA,NA,0.000856551,0.022489676,0.006635786,,,
ENSG00000182109.3,RP11-69E11.4,lncRNA,NA,NA,NA,7.54E-07,0.000543075,0.012315118,,,
ENSG00000182173.7,TSEN54,protein_coding,NA,NA,NA,0.000637614,0.019053798,0.006434011,,,
ENSG00000182257.5,C22orf26,protein_coding,NA,NA,NA,0.003241579,0.047392306,-0.004916398,,,
ENSG00000182263.8,FIGN,protein_coding,NA,NA,NA,0.000949535,0.023847361,0.006541422,,,
ENSG00000182326.9,C1S,protein_coding,NA,NA,NA,4.51E-05,0.004468387,0.009905825,,,
ENSG00000182405.4,PGBD4,protein_coding,NA,NA,NA,0.002038499,0.036550839,-0.006351964,,,
ENSG00000182446.8,NPLOC4,protein_coding,NA,NA,NA,0.000859148,0.022503159,-0.004694989,,,
ENSG00000182473.13,EXOC7,protein_coding,NA,NA,NA,0.002832924,0.04406155,-0.003904216,,,
ENSG00000182484.9,WASH6P,protein_coding,NA,NA,NA,0.000362164,0.014362459,0.010704047,,,
ENSG00000182492.9,BGN,protein_coding,NA,NA,NA,6.87E-05,0.005636194,0.012554961,,,
ENSG00000182544.6,MFSD5,protein_coding,NA,NA,NA,0.00214619,0.037771075,-0.006631852,,,
ENSG00000182572.2,HIST1H3I,protein_coding,NA,NA,NA,0.00295689,0.04505559,0.003591353,,,
ENSG00000182831.7,C16orf72,protein_coding,NA,NA,NA,0.002424954,0.040221935,-0.003679115,,,
ENSG00000182866.11,LCK,protein_coding,NA,NA,NA,0.001373998,0.029134512,0.009777016,,,
ENSG00000182934.6,SRPR,protein_coding,NA,NA,NA,0.000831215,0.022257335,-0.004626333,,,
ENSG00000182952.3,HMGN4,protein_coding,NA,NA,NA,0.003255502,0.047491346,-0.004231434,,,
ENSG00000183087.9,GAS6,protein_coding,NA,NA,NA,2.12E-05,0.003001665,0.007076349,,,
ENSG00000183090.5,FREM3,protein_coding,NA,NA,NA,0.000928255,0.023514828,-0.00407434,,,
ENSG00000183145.4,DSCR6,protein_coding,NA,NA,NA,0.000701417,0.020111411,-0.003219063,,,
ENSG00000183166.5,CALN1,protein_coding,NA,NA,NA,0.000849051,0.022438218,-0.005019401,,,
ENSG00000183250.7,C21orf67,protein_coding,NA,NA,NA,0.002739327,0.043166591,-0.007229176,,,
ENSG00000183283.9,DAZAP2,protein_coding,NA,NA,NA,0.001388017,0.029218318,-0.004458047,,,
ENSG00000183346.6,C10orf107,protein_coding,NA,NA,NA,0.002545753,0.041441172,0.009158543,,,
ENSG00000183426.11,NPIP,protein_coding,NA,NA,NA,0.002967361,0.045116148,0.00604172,,,
ENSG00000183520.7,UTP11L,protein_coding,NA,NA,NA,9.30E-06,0.002021884,-0.005845254,,,
ENSG00000183527.6,PSMG1,protein_coding,NA,NA,NA,0.00218759,0.038092409,-0.004683025,,,
ENSG00000183723.7,CMTM4,protein_coding,NA,NA,NA,0.001250558,0.027771125,-0.004152307,,,
ENSG00000183741.7,CBX6,protein_coding,NA,NA,NA,0.000134426,0.008466636,-0.005810031,,,
ENSG00000183762.8,KREMEN1,protein_coding,NA,NA,NA,8.94E-05,0.006468114,-0.006741773,,,
ENSG00000183785.9,TUBA8,protein_coding,NA,NA,NA,0.000205919,0.010700106,-0.011395653,,,
ENSG00000183813.6,CCR4,protein_coding,NA,NA,NA,5.41E-05,0.005017427,0.007777827,,,
ENSG00000183826.12,BTBD9,protein_coding,NA,NA,NA,0.000294783,0.013046254,-0.004837686,,,
ENSG00000183833.11,C3orf15,protein_coding,NA,NA,NA,0.000128891,0.008302354,0.008476481,,,
ENSG00000183888.4,C1orf64,protein_coding,NA,NA,NA,1.44E-05,0.002511677,0.008418168,,,
ENSG00000183918.8,SH2D1A,protein_coding,NA,NA,NA,0.000234092,0.011384364,0.010819318,,,
ENSG00000183943.5,PRKX,protein_coding,NA,NA,NA,0.000186358,0.010135334,0.007718138,,,
ENSG00000184113.8,CLDN5,protein_coding,NA,NA,NA,0.000183345,0.01011268,0.011235747,,,
ENSG00000184156.9,KCNQ3,protein_coding,NA,NA,NA,0.000483823,0.016529032,-0.007464524,,,
ENSG00000184371.9,CSF1,protein_coding,NA,NA,NA,0.000317718,0.013438738,0.008409839,,,
ENSG00000184432.4,COPB2,protein_coding,NA,NA,NA,0.001529139,0.030830191,-0.00449113,,,
ENSG00000184454.6,C1orf130,protein_coding,NA,NA,NA,0.00170872,0.032934274,-0.006924668,,,
ENSG00000184465.11,WDR27,protein_coding,NA,NA,NA,0.000926141,0.02349802,0.006544637,,,
ENSG00000184611.7,KCNH7,protein_coding,NA,NA,NA,2.61E-06,0.001084641,-0.005886018,,,
ENSG00000185019.12,UBOX5,protein_coding,NA,NA,NA,0.001628929,0.032025065,-0.00492197,,,
ENSG00000185022.7,MAFF,protein_coding,NA,NA,NA,0.000875372,0.022744219,0.015142654,,,
ENSG00000185088.8,RPS27L,protein_coding,NA,NA,NA,0.00015344,0.009188558,0.006619821,,,
ENSG00000185101.8,ANO9,protein_coding,NA,NA,NA,0.000435521,0.015731182,0.008417112,,,
ENSG00000185187.7,SIGIRR,protein_coding,NA,NA,NA,0.000288149,0.012861486,0.007358667,,,
ENSG00000185198.5,PRSS57,protein_coding,NA,NA,NA,0.000574762,0.017957837,0.006765155,,,
ENSG00000185250.10,PPIL6,protein_coding,NA,NA,NA,0.001593915,0.031649151,0.004437982,,,
ENSG00000185294.5,SPPL2C,protein_coding,NA,NA,Parkinson's_disease--PubMedId:21738487,0.000514528,0.017047968,-0.00434857,,,
ENSG00000185324.17,CDK10,protein_coding,NA,NA,NA,0.001649564,0.032235155,0.006306008,,,
ENSG00000185627.12,PSMD13,protein_coding,NA,NA,NA,0.000188758,0.010177153,-0.003841096,,,
ENSG00000185633.6,NDUFA4L2,protein_coding,NA,NA,NA,0.00092262,0.023434074,0.00928284,,,
ENSG00000185728.11,YTHDF3,lncRNA,NA,NA,NA,0.001905941,0.03513356,-0.004452649,,,
ENSG00000185787.10,MORF4L1,protein_coding,NA,NA,NA,0.002183641,0.038078565,-0.003113754,,,
ENSG00000185808.8,PIGP,protein_coding,NA,NA,NA,0.003459031,0.049197803,-0.004818643,,,
ENSG00000185897.5,FFAR3,protein_coding,NA,NA,NA,0.000779278,0.021448964,-0.008187205,,,
ENSG00000185915.4,KLHL34,protein_coding,NA,NA,NA,8.74E-05,0.006433122,-0.007648426,,,
ENSG00000185955.4,C7orf61,protein_coding,NA,NA,NA,0.000392624,0.014938969,0.013471806,,,
ENSG00000185963.9,BICD2,protein_coding,NA,NA,NA,0.002273575,0.038750043,-0.003801802,,,
ENSG00000186056.4,RP5-1166H10.2,lncRNA,NA,NA,NA,0.001965107,0.035720083,0.006049548,,,
ENSG00000186191.7,BPIFB4,protein_coding,NA,NA,NA,0.002655055,0.042379795,0.004083264,,,
ENSG00000186352.4,ANKRD37,protein_coding,NA,NA,NA,0.000243419,0.011649598,0.012129689,,,
ENSG00000186432.4,KPNA4,protein_coding,NA,NA,NA,2.53E-05,0.003248768,-0.005425652,,,
ENSG00000186470.7,BTN3A2,protein_coding,NA,NA,NA,0.003064722,0.045992118,0.011846422,,,
ENSG00000186564.5,FOXD2,protein_coding,NA,NA,NA,1.86E-05,0.002849104,0.006433285,,,
ENSG00000186594.6,MIR22HG,lncRNA,NA,NA,NA,0.000410479,0.015224873,-0.011393448,,,
ENSG00000186603.4,HPDL,protein_coding,NA,NA,NA,0.001115462,0.026038161,-0.007492439,,,
ENSG00000186827.6,TNFRSF4,protein_coding,NA,NA,NA,0.00243189,0.040282843,0.009840986,,,
ENSG00000186842.4,C21orf77,lncRNA,NA,NA,NA,0.001823108,0.034302373,0.006328862,,,
ENSG00000187013.2,C17orf82,protein_coding,NA,NA,NA,0.000120475,0.007917596,0.006299453,,,
ENSG00000187091.9,PLCD1,protein_coding,NA,NA,NA,0.00202834,0.036510124,0.005106579,,,
ENSG00000187122.9,SLIT1,protein_coding,NA,NA,NA,0.000723121,0.02051586,-0.004532404,,,
ENSG00000187189.9,TSPYL4,protein_coding,NA,NA,NA,0.001076745,0.025557898,-0.004928831,,,
ENSG00000187244.4,BCAM,protein_coding,NA,NA,NA,0.000762033,0.021156703,0.007031346,,,
ENSG00000187266.7,EPOR,protein_coding,NA,NA,NA,0.00029956,0.013187147,0.006988734,,,
ENSG00000187446.7,AC012652.1,protein_coding,1,NA,NA,0.000779842,0.021448964,-0.004516823,,,
ENSG00000187522.8,HSPA14,protein_coding,NA,NA,NA,0.000681826,0.019716083,-0.003903582,,,
ENSG00000187555.9,USP7,protein_coding,NA,NA,NA,0.001233189,0.027603955,-0.003328168,,,
ENSG00000187800.9,PEAR1,protein_coding,NA,NA,NA,0.001494552,0.03053183,0.00514316,,,
ENSG00000188038.3,NRN1L,protein_coding,NA,NA,NA,0.002219441,0.038331491,0.007162221,,,
ENSG00000188126.7,MYO15B,protein_coding,NA,NA,NA,2.85E-05,0.003438086,0.009966095,,,
ENSG00000188167.4,TMPPE,protein_coding,NA,NA,NA,0.000146725,0.008957742,-0.004712443,,,
ENSG00000188229.4,TUBB4B,protein_coding,NA,NA,NA,0.001318518,0.028533588,-0.008955986,,,
ENSG00000188536.7,HBA2,protein_coding,NA,NA,NA,3.33E-05,0.003712783,0.02227894,,,
ENSG00000188566.6,NDOR1,protein_coding,NA,NA,NA,0.002121752,0.037499098,0.004284365,,,
ENSG00000188599.12,NPIPP1,protein_coding,NA,NA,NA,0.000482612,0.016511745,0.006223859,,,
ENSG00000188636.3,LDOC1L,protein_coding,NA,NA,NA,0.001033424,0.024931446,-0.005342677,,,
ENSG00000188686.2,SCXA,protein_coding,NA,NA,NA,0.003058109,0.045935438,0.006033369,,,
ENSG00000188707.4,C7orf29,protein_coding,NA,NA,NA,3.81E-06,0.001253443,-0.011216766,,,
ENSG00000188778.3,ADRB3,protein_coding,NA,NA,NA,0.001980251,0.03584365,-0.00362154,,,
ENSG00000188783.5,PRELP,protein_coding,NA,NA,NA,0.001464196,0.030175333,0.010818841,,,
ENSG00000188818.8,ZDHHC11,protein_coding,NA,NA,NA,0.001200908,0.027264735,0.009956908,,,
ENSG00000188878.9,FBF1,protein_coding,NA,NA,NA,0.000710163,0.02020217,0.006571074,,,
ENSG00000189013.8,KIR2DL4,protein_coding,NA,NA,NA,0.00017619,0.009887013,0.007667085,,,
ENSG00000189043.5,NDUFA4,protein_coding,1,1,NA,6.20E-05,0.005382453,-0.005089759,,,
ENSG00000189050.9,RNFT1,protein_coding,NA,NA,NA,0.00101251,0.024647114,-0.006252281,,,
ENSG00000189058.4,APOD,protein_coding,NA,NA,NA,0.002086935,0.037090888,0.009687678,,,
ENSG00000189171.8,S100A13,protein_coding,NA,NA,NA,0.003214748,0.04723224,0.004574746,,,
ENSG00000189233.7,C8orf80,protein_coding,NA,NA,NA,2.28E-06,0.001022149,0.007329152,,,
ENSG00000189320.4,FAM180A,protein_coding,NA,NA,NA,4.04E-05,0.004216601,0.010165921,,,
ENSG00000189409.7,MMP23B,protein_coding,NA,NA,NA,2.57E-05,0.003265618,0.011081889,,,
ENSG00000196109.5,ZNF676,protein_coding,NA,NA,NA,3.85E-06,0.001253443,0.008087351,,,
ENSG00000196329.5,GIMAP5,protein_coding,NA,NA,NA,6.99E-05,0.005678757,0.009016769,,,
ENSG00000196374.5,HIST1H2BM,protein_coding,NA,NA,NA,0.001845031,0.034554334,0.00714657,,,
ENSG00000196576.9,PLXNB2,protein_coding,NA,NA,NA,5.45E-05,0.005017427,0.006169737,,,
ENSG00000196591.7,HDAC2,protein_coding,NA,NA,NA,0.000571514,0.01791497,-0.004277072,,,
ENSG00000196659.7,TTC30B,protein_coding,NA,NA,NA,0.001240894,0.027746701,-0.00847956,,,
ENSG00000196715.4,VKORC1L1,protein_coding,NA,NA,NA,9.08E-05,0.006501543,-0.006223342,,,
ENSG00000196850.4,PPTC7,protein_coding,NA,NA,NA,0.000817694,0.022004381,-0.007669002,,,
ENSG00000196960.2,AL117340.1,protein_coding,NA,NA,NA,0.000510365,0.01704723,0.004980691,,,
ENSG00000197045.7,GMFB,protein_coding,NA,NA,NA,0.00039284,0.014938969,-0.005612326,,,
ENSG00000197057.4,DTHD1,protein_coding,NA,NA,NA,4.29E-06,0.001296784,0.009339972,,,
ENSG00000197106.5,SLC6A17,protein_coding,NA,NA,NA,0.000462435,0.016142871,-0.007908825,,,
ENSG00000197170.4,PSMD12,protein_coding,NA,NA,NA,4.87E-06,0.001370433,-0.007142668,,,
ENSG00000197208.5,SLC22A4,protein_coding,NA,NA,NA,0.001180617,0.027052326,-0.007926887,,,
ENSG00000197223.7,C1D,protein_coding,NA,NA,NA,0.000468414,0.016266477,-0.005217733,,,
ENSG00000197256.5,KANK2,protein_coding,NA,NA,NA,9.84E-05,0.006885998,0.005835222,,,
ENSG00000197262.7,CCL4L2,protein_coding,NA,NA,NA,0.00150408,0.030656392,0.012273873,,,
ENSG00000197296.5,FITM2,protein_coding,NA,NA,NA,0.000513294,0.017047968,-0.007210351,,,
ENSG00000197312.7,DDI2,protein_coding,NA,NA,NA,0.00095725,0.023986778,-0.006102555,,,
ENSG00000197355.6,UAP1L1,protein_coding,NA,NA,NA,0.000852243,0.022460235,0.007432128,,,
ENSG00000197530.8,MIB2,protein_coding,NA,NA,NA,0.003151912,0.046723879,0.006172081,,,
ENSG00000197540.1,GZMM,protein_coding,NA,NA,NA,0.00049065,0.016646122,0.010932421,,,
ENSG00000197580.7,BCO2,protein_coding,NA,NA,NA,0.000798681,0.021654626,0.007090796,,,
ENSG00000197599.8,CCDC154,protein_coding,NA,NA,NA,0.000304553,0.013245542,0.010581352,,,
ENSG00000197780.4,TAF13,protein_coding,NA,NA,NA,0.003056869,0.045935438,-0.004327899,,,
ENSG00000197813.3,AC011450.1,protein_coding,NA,NA,NA,0.001531804,0.030864711,0.00636717,,,
ENSG00000197852.7,FAM212B,protein_coding,NA,NA,NA,0.00016104,0.009334626,-0.008671841,,,
ENSG00000197859.5,ADAMTSL2,protein_coding,NA,NA,NA,0.000276976,0.012533537,0.010912045,,,
ENSG00000197860.5,SGTB,protein_coding,NA,NA,NA,0.000423518,0.015522589,-0.006632324,,,
ENSG00000197885.6,NKIRAS1,protein_coding,NA,NA,NA,0.002508115,0.041115772,-0.004390616,,,
ENSG00000197927.7,C2orf27A,protein_coding,NA,NA,NA,0.002254493,0.038628009,0.007860281,,,
ENSG00000198003.5,CCDC151,protein_coding,NA,NA,NA,0.002751979,0.04319203,0.00709008,,,
ENSG00000198018.6,ENTPD7,protein_coding,NA,NA,NA,0.000619112,0.018764476,-0.006300949,,,
ENSG00000198042.5,MAK16,protein_coding,NA,NA,NA,6.64E-05,0.005570481,-0.00737747,,,
ENSG00000198156.6,RP11-57A19.3,protein_coding,NA,NA,NA,3.02E-05,0.003565271,0.009699117,,,
ENSG00000198216.6,CACNA1E,protein_coding,NA,NA,NA,0.000839105,0.022362382,-0.005644793,,,
ENSG00000198286.5,CARD11,protein_coding,NA,NA,NA,1.01E-05,0.002111468,0.012113446,,,
ENSG00000198301.7,SDAD1,protein_coding,NA,NA,NA,0.002530229,0.041281689,-0.004707807,,,
ENSG00000198492.9,YTHDF2,protein_coding,NA,NA,NA,0.000573084,0.017922693,-0.00412167,,,
ENSG00000198522.8,GPN1,protein_coding,NA,NA,NA,0.001209739,0.027352096,-0.004013448,,,
ENSG00000198542.6,ITGBL1,protein_coding,NA,NA,NA,2.54E-06,0.001075032,0.010842024,,,
ENSG00000198574.4,SH2D1B,protein_coding,NA,NA,NA,0.000669205,0.01955115,0.00684583,,,
ENSG00000198663.9,C6orf89,protein_coding,NA,NA,NA,0.001792596,0.033940167,-0.004130244,,,
ENSG00000198668.6,CALM1,protein_coding,1,NA,NA,0.000612034,0.018611803,-0.005699017,,,
ENSG00000198719.7,DLL1,protein_coding,NA,NA,NA,0.001807611,0.034109842,0.007294062,,,
ENSG00000198729.4,PPP1R14C,protein_coding,NA,NA,NA,0.000131775,0.008389922,-0.008134664,,,
ENSG00000198730.3,CTR9,protein_coding,NA,NA,NA,0.000207804,0.010721116,-0.0063338,,,
ENSG00000198736.7,MSRB1,protein_coding,NA,NA,NA,0.000557509,0.017748921,-0.006824776,,,
ENSG00000198785.4,GRIN3A,protein_coding,NA,NA,NA,0.00089209,0.022994196,-0.006603591,,,
ENSG00000198816.3,ZNF358,protein_coding,NA,NA,NA,0.00299337,0.045394903,0.005227418,,,
ENSG00000198821.6,CD247,protein_coding,NA,NA,NA,8.18E-07,0.000557371,0.013755852,,,
ENSG00000198824.4,CHAMP1,protein_coding,NA,NA,NA,0.003208564,0.047210472,-0.004871195,,,
ENSG00000198833.5,UBE2J1,protein_coding,NA,1,NA,0.002610776,0.042034642,-0.004117517,,,
ENSG00000198836.4,OPA1,protein_coding,NA,NA,NA,5.23E-05,0.004909486,-0.00626107,,,
ENSG00000198841.3,KTI12,protein_coding,NA,NA,NA,2.51E-05,0.003248768,-0.00854716,,,
ENSG00000198843.8,RP11-392O18.1,protein_coding,NA,NA,NA,0.001319238,0.028533588,-0.004677451,,,
ENSG00000198851.5,CD3E,protein_coding,NA,NA,NA,0.000106502,0.007295288,0.012789675,,,
ENSG00000198881.7,ASB12,protein_coding,NA,NA,NA,0.00127256,0.027953175,-0.003843806,,,
ENSG00000198898.6,CAPZA2,protein_coding,NA,NA,NA,3.31E-05,0.003712783,-0.006684948,,,
ENSG00000198929.8,NOS1AP,protein_coding,NA,NA,NA,0.002136357,0.037654303,-0.00655972,,,
ENSG00000198930.8,CSAG1,protein_coding,NA,NA,NA,0.001075278,0.025541801,0.00389324,,,
ENSG00000198954.4,KIAA1279,protein_coding,NA,NA,NA,7.83E-05,0.0060224,-0.00712883,,,
ENSG00000203564.2,RP11-570D4.2,lncRNA,NA,NA,NA,0.001979801,0.03584365,0.010976873,,,
ENSG00000203705.5,TATDN3,protein_coding,NA,NA,NA,0.002726906,0.043035435,-0.005478146,,,
ENSG00000203801.4,LINC00222,lncRNA,NA,NA,NA,0.000154561,0.009188558,0.007215952,,,
ENSG00000203814.5,HIST2H2BF,protein_coding,NA,NA,NA,0.00083322,0.022292599,0.015969511,,,
ENSG00000204118.1,NAP1L6,protein_coding,NA,NA,NA,0.000189601,0.010187523,0.006582548,,,
ENSG00000204149.4,AGAP6,protein_coding,NA,NA,NA,0.000484137,0.016529032,0.00608988,,,
ENSG00000204290.5,BTNL2,protein_coding,NA,NA,NA,0.000235463,0.011386568,0.004998216,,,
ENSG00000204301.5,NOTCH4,protein_coding,NA,NA,NA,0.001362351,0.029001424,0.007522846,,,
ENSG00000204348.5,DOM3Z,protein_coding,NA,NA,NA,0.000996645,0.024418955,0.004236691,,,
ENSG00000204403.5,CASP12,protein_coding,NA,NA,NA,0.000773673,0.021333618,0.008965602,,,
ENSG00000204439.2,C6orf47,protein_coding,NA,NA,NA,0.001869547,0.034687543,-0.004773247,,,
ENSG00000204475.4,NCR3,protein_coding,NA,NA,NA,0.001988123,0.035925925,0.009350905,,,
