Gene ID,Gene name,Adrenal gland,Appendix,Brain,Colon,Duodenum,Endometrium,Esophagus,Fallopian tube,Fat,Gallbladder,Heart,Kidney,Liver,Lung,Lymph node,Ovary,Pancreas,Placenta,Prostate,Rectum,Salivary gland,Small intestine,Smooth muscle,Spleen,Stomach,Testis,Thyroid,Tonsil,Urinary bladder,Tissue enriched,Group enriched,Tissue enhance,Classification
ENSG00000102755,FLT1,5.92,7.21,7.65,4.77,3.99,14.57,4.05,3.59,20.03,11.71,14.97,22.4,6.21,11.05,3.89,1.44,2.94,489.18,7.45,6,4.63,4.8,17.75,16,6.68,11.11,40.6,3.45,7.52,Placenta,,,Tissue enriched
ENSG00000102760,RGCC,12.42,32.45,77.2,9.57,5.3,24.65,11.14,17.6,177.56,17.42,16.94,29.9,0,223.34,17.47,1.14,17.82,158.83,15.34,14.59,83.97,7.86,25.51,12.52,7.82,12.31,53.69,13.95,18.51,Lung,,Lung;,Tissue enhanced
ENSG00000102763,VWA8,6.69,2.82,3.77,6.54,5.29,8.24,4.53,5.82,4.1,4.32,11.53,18.99,20.41,3.69,3.71,5,2.83,3.49,3.82,6.71,5.28,5.23,6.19,2.54,4.76,2.76,6.72,2.71,3.83,Liver,,,Expressed in all
ENSG00000102780,DGKH,0,1.31,0,1.61,0,4.67,1.66,2.33,1.83,1.44,0,1.91,0,1.62,1.6,1.32,0,2.86,0,3.27,0,0,3.48,1.26,1.14,0,1.51,0,1.15,Endometrium,,,Mixed
ENSG00000102781,KATNAL1,3.3,4.97,6.04,1.31,0,9.33,6.32,3.19,4.98,3.00,12.08,4.6,1.84,3.94,1.71,2.7,0,1.84,2.58,6.18,0,0,8.29,2.03,1.98,12.77,1.27,5.08,5.47,Testis,,,Mixed
ENSG00000102786,INTS6,6.74,7.58,5.81,5.43,4.57,8.52,7.46,5.76,6.35,4.51,6.02,10.33,7.14,2.92,8.43,4.77,4.79,4.61,5,7.66,3.85,5.32,7.46,4.5,5.35,30.7,11.86,8.98,8.19,Testis,,,Expressed in all
ENSG00000102794,IRG1,0,3.6,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Appendix,,,Tissue enriched
ENSG00000102796,DHRS12,3.95,1.74,2.93,3.59,5.46,3.73,2.97,3.54,5.58,5.27,3.65,9.48,5.77,6.35,3.32,6.35,20.3,2.18,5.46,1.93,8.13,3.91,3.84,4.09,3.03,1.95,4.3,2.53,3.81,Pancreas,,,Expressed in all
ENSG00000102802,MEDAG,2.35,13.19,0,4.98,0,9.54,6.26,3.97,328.27,10.45,3.43,1.72,0,8.7,0.98,3.44,12.98,6.98,2.93,8.12,0,0,7.03,0,1.79,8.02,0,0,31.29,Fat,,,Tissue enriched
ENSG00000102804,TSC22D1,52.45,56.96,91.83,111.84,60.61,115.93,87.83,102.87,52.74,90.56,34.09,71.88,39.55,68.68,21.98,68.11,19.34,59.76,135.52,142.74,59.83,69.34,154.46,22.58,62.76,69.42,67.79,27.41,76.83,Smooth muscle,,,Expressed in all
ENSG00000102805,CLN5,17.06,11.42,14.2,12.46,10.59,15.98,9.92,24.19,13.49,21.67,10.81,39.7,21.28,18.04,14.98,22.57,5.58,19.88,23.35,13.31,15.37,12.37,15.84,14.09,18.05,19.45,59.38,16.63,17.64,Thyroid,,,Expressed in all
ENSG00000102837,OLFM4,0,34.96,2.07,376.08,985.51,10.5,0,0,1.31,14.21,0,1.54,0,0,0,0,7.49,0,1.4,84.24,4.2,766.32,131.25,0,11.87,1.31,0,0,174.06,Duodenum,Smooth muscle;Urinary bladder;Colon;Small intestine;Duodenum,,Group enriched
ENSG00000102854,MSLN,0,1.29,0,1.78,2.6,1.31,0,237.92,0,11.06,0,1.1,0,127.4,0,1.56,0,1.18,0,1.4,0,3.6,2.78,0,4.02,0,0,3.97,0,Fallopian tube,Lung;Fallopian tube;,,Group enriched
ENSG00000102858,MGRN1,18.06,16.95,23.3,7.43,23.47,17.82,8.5,11.79,12.28,17.25,7.91,6,5.6,20.72,11.92,18.73,16.09,16.52,19.01,5.52,14.67,21.01,11.18,21.48,20.42,11.75,8.59,5.46,17.39,Duodenum,,,Expressed in all
ENSG00000102870,ZNF629,4.14,2.08,6.25,5.18,3.96,6.74,3.23,5.58,3,3.68,6.39,4.56,1.9,4.61,1.72,5.47,2.64,2.9,4.05,3.62,4,4.57,5.81,3.84,5.25,2.79,4.44,1.36,2.95,Endometrium,,,Expressed in all
ENSG00000102871,TRADD,3.03,6.27,0,3.75,3.84,1.92,3.26,5.27,2.51,3.78,0,2.2,0,7.16,4.22,1.75,0,5.32,7.4,3.55,4.6,4.27,3.27,8.48,9.41,1.56,1.24,5.32,1.66,Stomach,,,Mixed
ENSG00000102878,HSF4,8.94,0,6.97,1.51,2.69,2.5,3.1,0.91,7.62,10.59,5.83,1.72,0,4.17,0.89,2.37,2.81,2.38,38.4,3.06,15.34,2.4,2.21,1.02,16.52,2.36,2.53,0,6.75,Prostate,,Prostate;,Tissue enhanced
ENSG00000102879,CORO1A,22.74,223.62,10.2,7.64,30.09,9.76,9.09,5.42,27.97,43.06,4.55,0,5.19,41.22,344.32,9.42,3.54,21.15,8.37,4.02,8.15,30.22,4.55,167.26,17.89,2.5,0,98.39,52.76,Lymph node,,Appendix;Lymph node,Tissue enhanced
ENSG00000102882,MAPK3,59.65,40.57,54,124.99,110.28,39.35,92.44,52.42,60.44,95.84,37.75,36.8,14.39,69.74,37.46,80.52,21.21,88.55,32.92,76.76,31.72,114.62,83.58,44.17,120.45,29.4,30.4,42.84,59.76,Colon,,,Expressed in all
ENSG00000102886,GDPD3,2.22,3,1,17.86,4.72,2.91,12.96,1.25,1.9,2.44,0,11.11,0,2.82,2.6,1.43,0,10.61,1.68,5.12,0,3.83,7.7,3.45,9.9,0,0,5.99,2.08,Colon,,,Mixed
ENSG00000102890,ELMO3,0,1.03,0,5.96,25.46,1.48,6.01,6.87,0,10.04,0,2.17,1.67,6.31,1.47,0,11.64,5.68,15.12,3.86,13.79,16.04,1.02,1.08,20.45,1.43,4.83,0,2.72,Duodenum,,,Mixed
ENSG00000102893,PHKB,38.04,16.83,18.5,37.35,27.97,25.99,28.72,24.35,19.45,23.29,19.21,46.79,20.56,23.92,18.33,16.87,7.97,24.19,30.96,32.35,29.43,25.19,24.67,23.78,38.34,22.77,43.58,18.5,27.32,Kidney,,,Expressed in all
ENSG00000102897,LYRM1,19.56,17,13.88,22.42,15.16,21.98,21.76,42.52,23.52,18.75,29.36,27.53,44.07,16.62,15.55,26.96,6.85,13.64,21.09,21.66,12.41,12.52,20.88,11.97,17.27,21.42,31.3,20.85,20.15,Liver,,,Expressed in all
ENSG00000102898,NUTF2,24.35,27.98,25.6,50.51,20.37,42.2,28.76,39.75,27.26,22.17,70.29,19.25,16.15,33.37,24.13,21.13,15.41,40.43,25.39,38.44,17.09,19.71,30.68,22.99,17.19,38.53,21.25,42.25,33.06,Heart,,,Expressed in all
ENSG00000102900,NUP93,10.48,16.02,9.47,19.15,9.67,15.52,19.28,16.67,9.79,9.86,8.57,14.71,5.84,11.33,40.42,8.87,5.62,12.1,12.36,12.74,6.03,7.24,17.43,21.43,10.92,34.06,17.11,22.44,18.2,Lymph node,,,Expressed in all
ENSG00000102901,CENPT,2.63,1.94,3.21,1.1,2.83,4.98,4.09,3.51,7.04,3.94,4.27,1.23,0,1.21,5.55,3.77,4.3,3.94,4.53,1.37,4.06,2.48,3,3.3,2.94,8.92,2.87,1.59,6.65,Testis,,,Mixed
ENSG00000102904,TSNAXIP1,0,0,0,0,0,0,0,20.76,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,0,0,Fallopian tube,Testis;Fallopian tube;,,Group enriched
ENSG00000102908,NFAT5,7.86,7.54,3.89,5.19,3.34,8.63,5.12,4.25,5.55,3.97,1.55,10.05,2.51,3.92,7.56,5.18,0,10.07,5.12,5.76,3.6,4.6,6.9,6.19,4.9,4.58,6.28,3.6,3.28,Placenta,,,Mixed
ENSG00000102910,LONP2,19.24,14.83,18.85,17.86,16.63,15.46,18.73,31.14,14.31,17.04,19.5,23.25,60.72,13.16,15.25,19.13,14.77,14.45,31.04,17.91,20.48,18.32,24.03,15.89,23.27,12.77,39.55,13.99,17.89,Liver,,,Expressed in all
ENSG00000102921,N4BP1,4.53,6.53,4.51,5.52,4.63,5.72,8.22,6.01,5.8,6.51,3.47,5.08,2.31,10.66,5.83,8.25,3.36,8.44,6.01,5.48,7.47,5.74,6.1,8.07,8.84,4.55,4.93,6.56,5.04,Lung,,,Expressed in all
ENSG00000102924,CBLN1,0,0,2.19,0,0,16.01,1.47,0,1.34,9.98,4.33,0,0,0,0,0,0,0,1.6,0,0,0,2.58,0,0,12.17,0,0,2.05,Endometrium,,Gallbladder;Testis;Endometrium;,Tissue enhanced
ENSG00000102931,ARL2BP,35.18,26.18,32.52,24.96,16.95,45.74,41.79,30.28,26.78,33.02,32.9,30.18,16.33,39.88,24.9,35.59,14.21,27.24,21.07,32.6,15.92,15.09,37.43,35.23,20.33,39.88,22.31,32.1,43.65,Endometrium,,,Expressed in all
ENSG00000102934,PLLP,1.48,0,42.16,4.19,27.92,6.44,5.92,18.7,0,23.54,2.23,21.66,4.5,36.31,0.93,0,20.52,2.6,2.94,13.68,22.16,33,3.1,9.71,54.61,3.33,5.07,3.13,3.92,Stomach,,,Mixed
ENSG00000102935,ZNF423,1.72,0.93,7.5,0,0,3.33,3.75,2.87,3.02,5.85,0,0,0,2.02,0.99,4.13,0,2.68,4.46,1.74,0,0,4.2,0,0,1.07,1.08,0,5.41,Brain,,,Mixed
ENSG00000102962,CCL22,0,9.29,0,1.89,0,0,1.51,0,0,0.00,0,0,0,1.3,2.62,0,0,0,0,2.69,0,0,0,3.23,0,0,0,11.07,2.24,Tonsil,,Appendix;Tonsil,Tissue enhanced
ENSG00000102967,DHODH,4.09,3.78,1.6,4.78,1.57,4.28,2.35,5.44,1.15,0.00,3.24,4.3,11.49,2.6,2.67,1.23,0,0,4.75,1.36,1.94,1.37,3.4,1.61,2.71,1.8,1.06,2.58,1.59,Liver,,,Mixed
ENSG00000102970,CCL17,0,8.46,0,0,0,0,0,0,0,1.35,0,0,0,2.2,4.29,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,Appendix,Gallbladder;Lung;Tonsil;Lymph node;Appendix,,Group enriched
ENSG00000102974,CTCF,12.82,16.43,18.86,16.63,13.56,19.19,15.08,17.32,10.21,12.49,7.36,18.92,10.87,14.82,23.16,16.73,9.58,14.49,13.51,18.85,13.05,13.1,20.84,20.56,15.18,10.57,16.48,25.99,15.26,Tonsil,,,Expressed in all
ENSG00000102977,ACD,4.35,8.17,7.86,3.06,4.15,8.87,3.94,6.07,5.11,8.75,6.18,0,1.5,6.35,8.76,14.01,6.23,5.48,6.44,2.8,4.21,2.54,4.26,9.44,5.53,9.71,4.49,3.03,7.58,Ovary,,,Mixed
ENSG00000102978,POLR2C,26.67,19.17,24.61,31.19,21.65,28.49,21.61,31.65,16.67,24.69,31.88,37.73,32.05,39.15,20.04,32.4,22.08,24.85,26.43,26.52,25.1,19.97,28.92,22.31,22.47,22.19,28.59,31.14,20.13,Lung,,,Expressed in all
ENSG00000102981,PARD6A,3.92,2.54,5.43,0,1.06,1.33,1.41,0,1.18,1.33,0,0,0,0,1.58,1.57,13.58,0,1.65,0,0,0,1.09,2.08,2.02,6.54,0.96,0,2.27,Pancreas,,Pancreas;,Tissue enhanced
ENSG00000102984,ZNF821,1.02,1.19,12.62,3.99,2.85,2.56,1.08,0,0,2.62,0,3.05,0,1.19,3.78,2.97,0,0,3.21,0,1.46,2.52,0,3.81,1.3,15.91,0,3.86,0,Testis,,Brain;Testis,Tissue enhanced
ENSG00000102996,MMP15,2.3,1.83,4.46,9.14,26.63,3.47,2.33,3.34,2.22,16.58,16.71,2.16,7.97,12.68,1.83,0,7.17,23.8,3.92,6.25,3.84,23.07,2.78,5.1,14.52,21.44,26.2,0,5.02,Duodenum,,,Mixed
ENSG00000103005,USB1,15.79,23.09,10.23,13.74,9.06,13.81,14,7.79,18.17,11.28,16.78,8.92,8.5,14.28,13.01,6.94,7.24,13.23,9.23,14.14,6.6,6.86,11.44,10.18,12.3,10.13,13.32,13.54,18.47,Appendix,,,Expressed in all
ENSG00000103018,CYB5B,242.31,42.08,39.82,99.28,52.11,47.07,48.64,54.64,37.51,36.10,48.62,51.52,37.71,52.24,41.03,32.16,24.6,51.2,38.57,74.36,29.48,45.07,44.56,42.67,44.06,35.39,38.35,63.41,58.94,Adrenal gland,,,Expressed in all
ENSG00000103021,CCDC113,2.21,0,4.66,1.15,0,3.19,1.54,47.17,0,2.11,3.2,1.41,0,1.88,0,0.97,0,0,1.39,1.22,0,0,1.01,0,1.19,9.43,3.52,0,1.47,Fallopian tube,,,Tissue enriched
ENSG00000103023,PRSS54,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,0,0,0,Testis,,,Tissue enriched
ENSG00000103024,NME3,23.43,5.86,4.81,1.91,13.53,5.2,1.22,7.1,1.95,18.26,11.88,0,2.54,14.41,2.87,21.69,7.06,8.52,40.56,1.44,22.01,14.9,1.04,19.35,16.2,7.57,0,0,1.95,Prostate,,,Mixed
ENSG00000103034,NDRG4,81.66,0,136.15,0,2.68,5.15,6.19,0,2.02,0.00,185.31,0,0,9.65,1.05,0,0,1.69,0,1.87,0,0,22.28,14.43,0,37.74,0,2.14,2.02,Heart,Smooth muscle;Testis;Adrenal gland;Brain;Heart,,Group enriched
ENSG00000103035,PSMD7,39.21,42.73,40.45,52.52,36.91,44.36,52.28,34.78,39.38,32.97,77.27,36.14,48.06,32.04,35.93,18.39,20.63,45.37,52.71,55.87,26.35,35.48,44.03,31.75,32.78,33.56,35.78,62.7,50.46,Heart,,,Expressed in all
ENSG00000103037,SETD6,4.1,2.65,5.71,4.42,3.44,4.4,3.46,8.43,1.19,2.15,2.75,6.77,4.59,2.87,3.99,2.84,4.03,1.45,6.67,4.02,6.74,2.47,6.57,3.55,4.56,5.02,5.97,4.23,2.46,Fallopian tube,,,Expressed in all
ENSG00000103042,SLC38A7,5.65,3.68,7.11,3.18,2.56,3.37,2.61,2.67,3.75,4.28,7.52,3.28,4.52,2.25,2.69,1.72,0,5.12,2.47,3.79,1.55,2.31,4.27,4.89,3.81,11.86,5.38,2.94,4.02,Testis,,,Mixed
ENSG00000103043,VAC14,10.44,11.14,9.19,9.51,10.83,10.58,8.46,10.27,5.84,10.59,12.21,7.01,6.96,9.62,16.31,10.78,8.52,9.23,9.15,5.2,10.12,9.24,9.19,11.58,8.58,11.06,13.02,7.54,12.47,Lymph node,,,Expressed in all
ENSG00000103044,HAS3,0,0,0,6.05,2.09,0,6.75,0,0,0.00,0,0,0,15.98,0,0,0,2.79,0,0,0,1.53,0,0,2.32,1.39,0,3.62,15.22,Lung,,Urinary bladder;Lung,Tissue enhanced
ENSG00000103047,TANGO6,3.06,4.04,5.31,3.31,2.22,3.13,2.99,2.91,1.97,2.73,1.52,4.76,7.7,3.27,4.24,2.53,0,2.69,2.66,2.91,2.01,1.96,4.18,3.56,2.83,4.41,1.91,4.01,3.85,Liver,,,Mixed
ENSG00000103051,COG4,17.01,13.17,18.35,20.79,12.62,15.16,21.25,18.38,13.22,22.53,19.26,16.21,11.98,19.29,13.31,16.11,6.19,13.9,14.32,15.45,10.83,16.9,15.14,17.43,19.89,15.94,13.11,13.22,16.39,Gallbladder,,,Expressed in all
ENSG00000103056,SMPD3,1.67,1.54,3.73,3.09,49.48,1.77,0,1.59,0,4.73,0,0,0,1.54,2.4,1.46,0,0,3.56,3.46,0,39.95,1.04,2.16,26.11,4.73,0,0,0,Duodenum,Stomach;Small intestine;Duodenum,,Group enriched
ENSG00000103061,SLC7A6OS,4.3,7.65,7.33,5.29,4.32,4.66,4.39,5.23,3.6,3.96,7.78,5.35,2.37,5.45,11.35,7,0,7.51,5.35,6.41,5.76,4.65,7.08,8,4.46,6.74,5.24,10.34,5.23,Lymph node,,,Mixed
ENSG00000103064,SLC7A6,6.34,13.19,3.43,8.03,2.64,2.56,2.07,1.44,35.1,3.28,8.13,5.06,0,6.28,26.14,0,0,11.33,2.32,9.69,2.35,3.93,5.41,12.81,2.38,4.04,9.75,18.59,5.09,Fat,,,Mixed
ENSG00000103066,PLA2G15,8.09,4.17,5.36,3.31,3.66,4.65,4.1,5.09,12.71,11.94,35.34,8.73,5.66,12.41,6.37,6.76,4.61,21.27,5.4,3.08,3.15,3.53,3.68,11.06,4.15,7.91,4.53,2.28,8.7,Heart,,,Expressed in all
ENSG00000103067,ESRP2,0,0,0,15.51,7.55,2.61,32.15,6.48,0,4.16,0,5.81,20.44,13.7,0,0,25.62,5.23,18.49,10.29,11.2,7.13,0,0,27.59,4.2,10.03,7.49,4.85,Esophagus,,,Mixed
ENSG00000103089,FA2H,0,1.27,27.99,18.61,8.16,0,1.83,1.99,0,6.22,0,3.93,0,1.1,0,0,2.92,1.02,1.57,10.31,5.56,8.44,2.27,0,36.48,1.16,1.39,3.09,3.9,Stomach,,Brain;Stomach,Tissue enhanced
ENSG00000103091,WDR59,13.65,11.16,17.97,12.86,10.91,7.51,6.13,10.33,5.4,7.40,7.98,11.9,23.92,10.03,10.59,10.86,6.19,9.22,10.62,11.82,5.35,13.62,14.85,13.78,12.92,9.63,8.86,11.59,7.57,Liver,,,Expressed in all
ENSG00000103111,MON1B,6.99,13.8,17.59,8.15,10.98,7.5,8.35,8.18,7.03,9.62,3.95,7.82,4.23,9.67,12,7.78,4.79,5.54,27.92,7.57,9.75,10.59,7.97,10.9,12.03,3.53,13.06,9.99,8.3,Prostate,,,Expressed in all
ENSG00000103121,CMC2,20.76,17.27,19.57,11.24,23.18,20.9,16.59,5.77,10.64,23.03,115.52,18.22,17.4,15.73,13.73,5.45,22.46,14.96,19.57,14.97,11.38,11.6,7.64,9.47,12.9,39.18,16.09,16.63,26.68,Heart,,,Expressed in all
ENSG00000103126,AXIN1,3.91,6.1,4.02,5.86,9.27,6.61,4.63,4.08,6.03,6.25,2.66,1.61,0,7.63,7.17,7.93,4.94,5.68,4.52,4,4.46,10.08,4.07,6.9,9.32,5.95,4.62,3.06,5.85,Small intestine,,,Mixed
ENSG00000103145,HCFC1R1,36.28,10.46,24.52,13.87,23.28,54,37.35,26.2,20.8,55.72,58.46,19.56,12.89,63.31,10.63,42.54,5.04,29.16,33.77,16.4,18.71,15.4,32.42,18.26,17.13,24.05,16.8,7.85,46.16,Lung,,,Expressed in all
ENSG00000103148,NPRL3,8.26,4.93,10.4,3.03,5.47,6.08,3.74,7.81,5.78,4.62,4.26,4.97,6.44,6.86,7.04,11.42,0,3.52,8.49,2.43,4.11,3.52,6.72,5.22,5.37,8.32,5.98,2.92,6.41,Ovary,,,Mixed
ENSG00000103150,MLYCD,1.27,0,1.15,0,0,0,0,1.12,0,0.00,2.5,1.26,2.37,0,0,1.21,0,0,0,0,0,0,1.11,0,0,1.01,0.87,0,0,Heart,,Heart;,Tissue enhanced
ENSG00000103152,MPG,24.38,19.14,10.42,3.36,19.35,19.53,13.67,10.26,9.09,38.58,30.39,0,8.3,23.84,21.16,25.48,25.19,22.06,27.51,3.17,36.46,16.95,6.58,21.72,25.24,9.24,21.01,4.89,26.76,Gallbladder,,,Mixed
ENSG00000103154,NECAB2,0,0,10.56,0,0,0,0,0,0,0.00,0,3.65,4.66,0,0,0,0,0,0,0,0,0,0,0,1.19,2.13,0,0,0,Brain,Stomach;Testis;Kidney;Liver;Brain,,Group enriched
ENSG00000103160,HSDL1,13.69,6.18,15.28,4.95,4.67,11.5,6.23,12.21,5.4,7.61,9.27,9.04,3.29,9.3,7.11,13.29,2.84,7.31,6.77,7.74,5.36,4.2,11.5,6.09,7.5,13.46,32.34,7.96,7.44,Thyroid,,,Expressed in all
ENSG00000103168,TAF1C,2.45,5.07,8.97,1.83,4.78,8.3,6.2,7.84,4.48,14.95,4.67,1.19,0,4.71,12.86,12.53,4.07,6.49,7.32,2.84,6.72,5.16,7.19,10.16,5.18,5.44,3.42,2.17,11.51,Gallbladder,,,Mixed
ENSG00000103174,NAGPA,2.62,3.66,2.83,2.54,5.05,2.52,2.66,1.96,3.85,5.18,2.38,1.42,2.54,4.33,4.89,2.73,0,4.26,4.11,0,0,5.26,2.04,5.31,6.74,1.45,1.29,1.2,3.34,Stomach,,,Mixed
ENSG00000103175,WFDC1,16.51,4.49,1.72,6.69,6.01,23.35,30.04,1.47,0,31.75,2.05,4.84,0,4.98,0,1.3,0,67.95,27.86,26.57,0,4.83,12.73,0,5.08,15.77,0,0,55.13,Placenta,,Placenta;,Tissue enhanced
ENSG00000103184,SEC14L5,0,0,8.03,0,0,0,0,0,0,0.00,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,Brain,Stomach;Heart;Brain,,Group enriched
ENSG00000103187,COTL1,33.25,269.11,32.05,48.78,75.71,49.09,25.55,13.94,80.69,63.93,7.26,76.68,21.08,106.44,189.78,14.62,17.12,88.34,31.69,37.92,8.93,70.66,27.85,228.07,72.86,26.02,23.01,208.25,104.47,Appendix,,,Expressed in all
ENSG00000103194,USP10,19.75,23.87,26.28,27.06,23.69,28.56,23.75,23.47,21.3,15.17,13.93,25.24,18.01,14.83,25.25,18.25,11.98,28.51,23.08,25.15,15.55,23.15,21.91,23.17,18.8,23.03,21.26,31.08,20.79,Tonsil,,,Expressed in all
ENSG00000103196,CRISPLD2,14.08,51.9,2.63,22.47,7.89,41.22,28.38,3.43,142.6,47.15,7.16,17.24,3.95,10.13,2.76,7.76,14.24,86.15,51.93,20.33,5.26,7.17,50.36,11.27,19.6,34.89,3.19,3.45,51.26,Fat,,,Expressed in all
ENSG00000103197,TSC2,24.98,8.57,13.7,7.12,8.16,10.4,10.8,13.17,7.22,14.66,9.92,4.12,6.49,11.73,9.08,15.98,5.03,5.54,13.3,5.69,19.39,10.4,10.06,15.8,13.44,20.13,12.42,7.76,11.95,Adrenal gland,,,Expressed in all
ENSG00000103199,ZNF500,0,1.12,0,0,1.41,1.06,0,0,0,1.41,0,0,0,0,0.98,3.52,0,1.07,2.16,0,0,1.25,0,1.75,2.01,0,0,0,0.95,Ovary,,Ovary;,Tissue enhanced
ENSG00000103202,NME4,59.33,15.09,29.63,16.19,19.87,53.89,46.25,21.17,38.17,42.97,71.38,12.23,52.37,23.36,12.07,41.23,20.93,25.15,137.59,27.63,47.79,11.46,27.41,19.95,19.89,31.7,7.71,7.37,88.71,Prostate,,,Expressed in all
ENSG00000103222,ABCC1,6.44,11.57,2.44,5.52,4.36,9.28,17.96,4.29,10.22,7.46,3.28,3.94,0,12.16,12.2,5.3,4.93,8.36,13.91,6.57,15.49,5.12,8.78,11.07,12.5,18.81,18.02,9.31,12.49,Testis,,,Mixed
ENSG00000103226,NOMO3,13.76,14.79,20.42,19.47,10.21,15.64,15.9,17.19,12.86,12.70,25.77,23.14,23.48,17.48,16.45,10.13,33.75,20.69,12.68,19.71,14.33,12.04,25.59,10.63,21.28,12.39,28.93,15.17,23.84,Pancreas,,,Expressed in all
ENSG00000103227,LMF1,2.92,1.25,5.89,0,3.16,3.9,5.19,6.03,1.13,9.13,0,2.8,3.86,3.63,6.34,3.27,8.73,1.93,7.7,1.54,8.09,2.96,7.16,6.43,4.68,3.09,6.99,3.03,3.62,Gallbladder,,,Mixed
ENSG00000103241,FOXF1,0,9.47,0,4.36,7.01,1.55,11.13,0,3.18,14.07,0,0,0,19.85,2.24,0,0,14.57,10.73,15.59,0,7.28,5,0,8.83,0.92,0.93,0,30.91,Urinary bladder,,Urinary bladder;,Tissue enhanced
ENSG00000103245,NARFL,5.62,4.9,7.9,1.6,9.19,6.93,4.86,4.72,2.23,7.86,10.32,3.36,1.85,4.81,6.05,6.21,5.99,5.21,10.24,0,9.9,7.67,2.57,5.8,5.71,2.44,2.9,2.66,5.81,Heart,,,Mixed
ENSG00000103248,MTHFSD,4.88,4.73,3.18,1.98,3.45,4.7,2.33,7.55,1.94,4.72,2.17,1.25,1.42,2.25,5.82,3.9,0,3.42,6.04,2.05,6.63,3.35,2.77,4.82,2.81,9.74,3.62,2.1,4.77,Testis,,,Mixed
ENSG00000103249,CLCN7,19.31,10.26,12.99,4.33,10.76,10.14,6.52,9.31,10.55,13.89,8.02,7.33,6.76,10.31,16.6,9.3,10.33,12.09,11.65,2.8,11.43,10.8,11.5,17.41,9.08,10.02,20.04,6.2,15.43,Thyroid,,,Expressed in all
ENSG00000103253,HAGHL,3.79,1.98,3.31,0,0,1.84,0,1.95,0,0.00,0,0,0,0,0,0,0,0,1.36,0,0,0,0,2.67,1.11,0,0,0,0,Adrenal gland,,Brain;Adrenal gland,Tissue enhanced
ENSG00000103254,FAM173A,1.09,1.14,0,0,4.1,1.67,0,0,1.71,0.90,1.81,0,1.91,0,0,0,0,0,2.58,0,1.54,1.32,0,0,2.34,1.45,0,1.26,0,Duodenum,,,Mixed
ENSG00000103257,SLC7A5,2.23,17.65,34.19,2.06,4.41,1.27,22.23,1.51,19.96,4.45,0,1.55,1.43,2.96,8.08,1.33,12.39,12.17,0,2.25,11.34,4.96,1.16,2.42,9.3,49.86,11.99,7.2,15.07,Testis,,Testis;,Tissue enhanced
ENSG00000103260,METRN,7.93,1.9,17.78,0,1.36,1.32,1.88,14.26,1.14,1.80,8.86,0,0,7.05,0.99,1.19,23.73,7.02,6.24,0,20.62,0,2.31,1.17,6.83,1.09,0.85,0,2.57,Pancreas,,,Mixed
ENSG00000103264,FBXO31,20.16,9.81,13.72,11.76,13.8,15.06,12.1,14.95,17.36,14.27,20.84,4.73,13.85,9.58,12.05,22.14,20.22,7.26,9.54,13.67,17.19,10.11,25.64,8.05,6.7,12.83,7.57,5.83,18.61,Smooth muscle,,,Expressed in all
ENSG00000103266,STUB1,84.61,32.61,67.3,32.35,43.5,40.05,52.78,48.72,34.31,61.88,98.41,18.63,29.21,69.36,34.55,52.9,58.69,28.85,63.67,24.03,61.08,35.32,38.31,51.29,44.98,36.24,47.78,22.84,47.14,Heart,,,Expressed in all
ENSG00000103269,RHBDL1,1.59,0,1.48,0,1.73,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,1.97,1.07,0,0,0,Stomach,Testis;Brain;Adrenal gland;Small intestine;Duodenum;Stomach;,,Group enriched
ENSG00000103274,NUBP1,22.24,21.87,9.64,17.95,16.41,16.83,11.9,27.06,13.58,22.44,33.11,21.06,17.22,19.38,18.34,14.17,13.09,13.47,13.75,17.84,16.56,17.18,17.81,18.69,13.36,13.08,14.47,30.41,16.9,Heart,,,Expressed in all
ENSG00000103275,UBE2I,45.91,53.51,34.76,45.15,33.94,46.71,34.53,33.33,29.31,27.54,38.37,26.69,10.94,47.69,40.26,66.28,19.47,43.87,35.83,39.98,30.41,32.51,48.19,52.83,32.1,47.89,39.71,75.38,38.03,Tonsil,,,Expressed in all
ENSG00000103313,MEFV,0,10.05,0,0,0,0,0,0,6.55,0.00,0,0,0,1.21,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0,1,Appendix,Spleen;Fat;Appendix,,Group enriched
ENSG00000103316,CRYM,0,0,16.4,4.07,1.32,1.13,5.3,0,0,7.37,174.49,30.44,4.73,4.47,0,0,0,0,18.39,4.16,4.25,1.1,0,0,1.09,0,0,2.23,15.36,Heart,,,Tissue enriched
ENSG00000103319,EEF2K,4.28,4.48,3.59,6.94,6.92,6.17,7.27,12.27,9.44,8.35,4.35,3.02,3.19,6.6,4.66,5.68,4.11,8.16,15.19,9.21,8.11,7.03,11.64,6.25,12.01,1.89,5.64,4.36,8.74,Prostate,,,Expressed in all
